pelvis_x,pelvis_y,pelvis_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,torso_x,torso_y,torso_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,neck_x,neck_y,neck_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_big_toe_x,left_big_toe_y,left_big_toe_z,right_big_toe_x,right_big_toe_y,right_big_toe_z,left_small_toe_x,left_small_toe_y,left_small_toe_z,right_small_toe_x,right_small_toe_y,right_small_toe_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_knuckle_x,left_pinky_knuckle_y,left_pinky_knuckle_z,right_pinky_knuckle_x,right_pinky_knuckle_y,right_pinky_knuckle_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,left_index_knuckle_x,left_index_knuckle_y,left_index_knuckle_z,right_index_knuckle_x,right_index_knuckle_y,right_index_knuckle_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z, right_thumb_tip_x, right_thumb_tip_y, right_thumb_tip_z
-308.4,166.1,4403.0,-208.2,160.7,4402.0,-406.7,155.4,4404.7,-304.5,-98.8,4372.3,-235.4,541.0,4323.0,-358.6,519.7,4312.8,-304.8,-356.8,4349.7,-251.0,919.7,4407.2,-355.5,911.8,4406.4,-270.4,1015.9,4224.0,-321.7,1009.4,4222.0,-205.7,1012.1,4236.3,-386.3,1022.7,4255.0,-254.7,989.6,4468.0,-350.8,978.2,4469.6,-333.7,-474.7,4236.4,-291.2,-508.0,4261.7,-349.5,-503.2,4276.9,-241.3,-486.9,4309.7,-363.4,-481.8,4345.6,-131.7,-303.6,4359.4,-472.1,-298.8,4362.7,-75.1,-49.1,4393.9,-519.0,-23.5,4373.5,-74.8,195.1,4314.8,-532.6,195.7,4272.0,-72.4,282.7,4299.4,-538.9,270.9,4257.4,-127.9,331.8,4280.5,-485.3,319.9,4232.4,-97.8,271.5,4267.5,-517.5,262.3,4223.7,-125.6,290.6,4261.9,-490.4,284.4,4215.8
-310.9,160.3,4438.2,-209.6,153.2,4436.6,-410.4,147.8,4440.0,-307.1,-101.9,4406.9,-237.2,547.7,4358.7,-362.4,530.4,4349.6,-307.2,-359.6,4384.1,-252.8,927.4,4440.2,-358.2,919.4,4440.6,-271.0,1023.2,4256.7,-324.9,1017.1,4255.0,-207.3,1019.9,4270.0,-389.2,1029.3,4287.5,-257.2,997.0,4498.3,-353.3,986.8,4500.4,-336.3,-478.7,4272.6,-292.9,-512.2,4296.9,-354.2,-507.6,4312.8,-243.3,-489.4,4345.1,-367.5,-485.2,4381.3,-135.6,-306.0,4394.7,-474.6,-301.3,4400.0,-75.7,-46.6,4428.4,-523.5,-23.6,4412.2,-75.4,196.7,4347.2,-537.5,197.5,4312.2,-72.6,284.8,4330.9,-544.3,274.4,4298.6,-128.8,334.2,4312.9,-490.5,324.0,4273.6,-98.9,273.3,4299.2,-522.3,265.2,4264.7,-128.9,292.5,4294.6,-493.4,287.6,4257.1
-312.9,154.0,4466.5,-210.7,145.2,4464.4,-413.7,139.9,4468.5,-309.2,-105.3,4434.7,-238.6,553.9,4387.3,-365.7,540.4,4379.1,-309.1,-361.7,4411.0,-254.3,933.7,4466.0,-360.3,925.7,4467.4,-270.6,1028.5,4282.5,-327.8,1022.8,4281.0,-208.5,1025.9,4296.5,-391.4,1033.8,4312.7,-259.7,1003.0,4521.5,-355.3,994.3,4524.0,-338.3,-481.8,4301.2,-294.1,-515.5,4324.7,-359.4,-511.0,4341.0,-245.0,-490.4,4373.1,-371.3,-487.4,4409.3,-139.8,-308.0,4423.0,-475.3,-303.4,4429.7,-76.5,-42.8,4456.1,-527.0,-23.6,4443.4,-75.8,198.1,4373.2,-541.5,199.1,4345.2,-72.7,286.5,4355.9,-548.7,277.6,4332.4,-129.5,336.1,4338.7,-495.0,327.9,4307.6,-100.3,274.7,4324.3,-526.2,267.8,4298.4,-132.8,293.8,4320.7,-494.9,290.3,4291.2
-314.2,149.6,4484.5,-211.2,139.9,4481.9,-415.9,134.7,4486.4,-310.6,-108.0,4452.7,-239.5,558.7,4405.7,-368.1,547.7,4398.8,-310.4,-362.9,4429.3,-255.2,938.0,4481.6,-361.6,930.0,4484.1,-269.6,1031.2,4298.4,-329.9,1026.1,4297.3,-209.2,1029.4,4313.2,-392.8,1035.9,4328.4,-261.5,1006.8,4534.4,-356.5,999.5,4537.6,-339.7,-483.8,4321.6,-294.7,-517.6,4344.1,-363.9,-513.3,4361.0,-246.4,-489.8,4392.5,-374.5,-487.8,4428.8,-143.4,-309.4,4442.3,-474.5,-304.8,4450.2,-77.2,-38.4,4474.5,-529.3,-23.6,4464.5,-76.1,199.2,4390.1,-544.0,200.2,4368.0,-72.7,287.6,4372.2,-551.9,280.3,4356.1,-129.9,337.2,4355.8,-498.4,331.0,4331.6,-101.7,275.5,4341.0,-528.8,269.8,4322.3,-136.0,294.5,4338.3,-495.4,292.4,4315.5
-315.2,146.2,4498.7,-211.6,136.1,4495.7,-417.7,130.9,4500.7,-311.8,-109.9,4466.6,-240.1,562.0,4420.0,-369.9,552.3,4414.4,-311.4,-363.4,4442.9,-255.8,941.3,4492.9,-362.6,933.4,4496.6,-268.6,1033.1,4310.3,-331.8,1028.5,4309.4,-209.7,1032.0,4325.5,-393.8,1037.2,4339.9,-263.0,1009.6,4543.2,-357.4,1003.4,4547.0,-340.8,-484.4,4337.0,-295.4,-518.2,4358.7,-367.5,-514.4,4376.1,-247.7,-487.9,4406.9,-377.4,-487.2,4443.4,-146.4,-310.3,4457.0,-473.7,-305.9,4466.1,-77.9,-35.2,4489.0,-531.1,-23.7,4481.3,-76.6,200.1,4402.9,-546.1,201.0,4386.6,-72.9,288.5,4384.3,-554.5,282.0,4375.4,-130.3,337.9,4368.6,-501.3,333.1,4351.4,-103.2,276.0,4353.3,-530.8,271.3,4341.7,-139.2,294.8,4351.3,-495.8,293.9,4335.4
-316.1,143.8,4509.5,-211.9,133.4,4506.2,-419.3,128.2,4511.6,-312.9,-111.5,4477.3,-240.6,564.7,4431.2,-371.3,555.5,4426.7,-312.2,-363.6,4453.5,-256.2,943.8,4501.4,-363.3,936.1,4506.1,-267.8,1034.3,4319.2,-333.3,1030.1,4318.5,-210.1,1033.7,4334.9,-394.5,1038.0,4348.5,-264.1,1011.6,4549.3,-358.0,1006.2,4553.5,-341.8,-484.9,4349.3,-296.1,-518.6,4370.1,-370.5,-515.2,4388.1,-248.9,-487.0,4418.2,-379.6,-486.7,4454.9,-148.4,-311.1,4468.5,-473.4,-306.8,4478.5,-78.6,-32.6,4500.2,-532.6,-23.7,4494.5,-77.3,200.9,4412.6,-547.7,201.7,4401.4,-73.2,289.1,4393.4,-556.8,283.5,4390.9,-130.6,338.3,4378.3,-503.8,334.9,4367.3,-105.1,276.4,4362.7,-532.3,272.5,4357.4,-142.2,295.0,4361.3,-496.0,295.2,4351.5
-316.6,142.4,4516.1,-212.0,132.2,4512.5,-420.4,127.0,4518.2,-313.6,-112.5,4483.6,-240.9,566.5,4437.8,-372.3,557.3,4434.2,-312.7,-363.4,4459.2,-256.5,945.2,4505.7,-363.6,937.5,4511.2,-267.2,1034.6,4324.0,-334.4,1030.6,4323.3,-210.2,1034.5,4340.1,-394.8,1038.0,4352.8,-264.9,1012.5,4551.4,-358.4,1007.5,4556.0,-342.4,-485.2,4356.5,-296.3,-518.9,4376.8,-372.4,-515.8,4394.9,-249.7,-486.5,4424.7,-381.3,-486.5,4461.4,-149.7,-311.4,4475.2,-473.2,-307.3,4485.9,-79.2,-30.5,4506.9,-533.5,-23.7,4502.8,-78.4,201.5,4418.5,-548.8,202.2,4411.4,-73.4,289.4,4398.7,-558.3,284.5,4401.4,-130.8,338.1,4384.0,-505.4,336.0,4378.1,-107.1,276.4,4368.3,-533.2,273.2,4368.0,-144.4,294.9,4367.3,-496.0,296.0,4362.5
-317.0,141.5,4520.9,-212.1,131.4,4517.0,-421.3,126.3,4522.9,-314.3,-113.4,4488.1,-241.0,567.6,4442.7,-373.1,558.4,4439.9,-313.1,-363.2,4463.3,-256.6,946.3,4508.4,-363.8,938.6,4514.8,-266.6,1034.9,4327.1,-335.3,1030.9,4326.8,-210.2,1035.0,4343.8,-395.1,1037.8,4355.9,-265.4,1013.2,4552.3,-358.6,1008.5,4557.3,-342.8,-485.6,4361.9,-296.5,-519.4,4381.7,-374.1,-516.5,4400.1,-250.3,-486.5,4429.4,-382.5,-486.8,4466.2,-150.3,-311.6,4480.0,-473.4,-307.6,4491.5,-79.7,-28.4,4511.4,-534.2,-23.7,4509.1,-79.5,202.1,4422.0,-549.4,202.5,4418.7,-74.0,289.6,4401.6,-559.4,285.2,4409.0,-131.1,337.9,4387.5,-506.4,336.8,4386.0,-109.0,276.5,4371.5,-533.7,273.7,4375.7,-146.6,294.7,4371.1,-495.8,296.5,4370.4
-317.4,140.2,4525.5,-212.1,130.5,4521.5,-422.2,125.3,4527.5,-315.0,-114.4,4492.6,-241.1,568.5,4447.4,-373.8,559.3,4445.4,-313.6,-363.2,4467.8,-256.7,947.4,4511.4,-364.1,939.7,4518.4,-266.1,1035.2,4330.3,-335.9,1031.3,4330.3,-210.3,1035.6,4347.4,-395.3,1038.0,4359.0,-265.8,1014.1,4553.5,-358.8,1009.4,4559.0,-343.2,-486.2,4367.7,-296.5,-519.9,4387.0,-375.2,-517.3,4405.5,-250.9,-486.8,4434.6,-383.7,-487.4,4471.3,-151.0,-311.9,4485.2,-473.9,-308.0,4497.3,-80.2,-27.5,4516.2,-534.9,-23.7,4515.2,-80.3,202.6,4426.2,-550.1,202.7,4425.4,-74.8,289.9,4405.4,-560.3,285.7,4415.6,-131.7,337.7,4391.7,-507.3,337.6,4392.9,-110.2,276.6,4375.5,-533.9,274.1,4382.5,-147.8,294.6,4375.5,-495.7,296.9,4377.4
-317.7,139.1,4529.1,-212.0,129.7,4525.1,-422.8,124.6,4531.1,-315.4,-115.3,4496.0,-241.2,569.3,4451.1,-374.4,560.1,4449.9,-313.9,-363.3,4470.7,-256.8,948.3,4513.5,-364.2,940.5,4521.2,-265.8,1035.6,4332.8,-336.5,1031.7,4333.1,-210.3,1036.1,4350.3,-395.5,1038.2,4361.5,-266.1,1014.6,4554.2,-358.9,1009.8,4560.1,-343.5,-486.4,4371.7,-296.5,-520.2,4390.5,-375.8,-517.7,4409.1,-251.3,-487.0,4438.0,-384.4,-487.7,4474.6,-151.2,-312.1,4489.0,-474.0,-308.3,4501.3,-80.6,-26.6,4519.9,-535.3,-23.7,4519.8,-80.8,203.2,4429.5,-550.5,203.0,4430.8,-75.5,290.2,4408.4,-561.1,286.4,4421.2,-132.3,337.8,4395.1,-508.1,338.3,4398.8,-110.8,276.8,4378.8,-534.1,274.5,4388.2,-148.5,294.7,4379.1,-495.5,297.4,4383.3
