pelvis_x,pelvis_y,pelvis_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,torso_x,torso_y,torso_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,neck_x,neck_y,neck_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_big_toe_x,left_big_toe_y,left_big_toe_z,right_big_toe_x,right_big_toe_y,right_big_toe_z,left_small_toe_x,left_small_toe_y,left_small_toe_z,right_small_toe_x,right_small_toe_y,right_small_toe_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_knuckle_x,left_pinky_knuckle_y,left_pinky_knuckle_z,right_pinky_knuckle_x,right_pinky_knuckle_y,right_pinky_knuckle_z,left_middle_tip_x,left_middle_tip_y,left_middle_tip_z,right_middle_tip_x,right_middle_tip_y,right_middle_tip_z,left_index_knuckle_x,left_index_knuckle_y,left_index_knuckle_z,right_index_knuckle_x,right_index_knuckle_y,right_index_knuckle_z,left_thumb_tip_x,left_thumb_tip_y,left_thumb_tip_z, right_thumb_tip_x, right_thumb_tip_y, right_thumb_tip_z
-329.2,30.7,3383.6,-229.1,20.6,3382.4,-431.5,26.3,3381.6,-327.7,-248.4,3371.0,-220.8,416.6,3377.4,-400.3,419.0,3382.4,-334.8,-515.0,3370.1,-220.9,773.9,3485.0,-402.5,786.4,3484.6,-208.3,859.5,3308.1,-399.3,872.7,3305.3,-148.9,853.9,3313.5,-458.9,876.4,3336.9,-226.1,838.1,3533.2,-395.7,850.7,3530.7,-332.9,-658.2,3261.2,-303.1,-686.6,3299.7,-369.1,-680.2,3304.4,-268.4,-662.7,3358.1,-405.2,-657.9,3362.7,-162.4,-442.0,3392.2,-500.0,-435.8,3364.5,-125.0,-226.3,3361.8,-536.5,-187.3,3384.5,-150.6,-399.6,3225.4,-536.5,56.2,3302.4,-166.2,-440.4,3185.1,-533.4,135.1,3295.0,-196.8,-461.5,3165.7,-486.3,174.4,3275.8,-163.8,-453.9,3190.0,-516.7,129.2,3266.7,-183.9,-465.1,3188.7,-496.0,147.9,3261.5
-333.5,8.9,3423.2,-231.8,-5.4,3421.4,-437.4,-1.1,3421.4,-333.1,-261.2,3410.8,-223.7,423.5,3416.4,-408.3,427.7,3420.6,-339.1,-524.3,3410.1,-223.2,784.7,3521.5,-407.5,795.5,3521.6,-209.6,869.3,3346.0,-407.2,881.3,3344.1,-150.5,863.8,3351.9,-464.6,884.7,3374.5,-228.8,848.7,3568.2,-400.5,859.8,3565.9,-337.1,-662.6,3302.2,-306.5,-693.0,3339.3,-374.2,-687.6,3344.5,-272.6,-670.0,3398.0,-410.2,-665.8,3403.3,-171.6,-458.5,3431.5,-505.8,-450.2,3407.8,-126.8,-216.3,3404.1,-543.1,-189.6,3427.9,-139.6,-17.5,3271.9,-542.9,56.2,3346.3,-142.8,63.9,3233.1,-540.6,135.5,3339.5,-180.7,107.8,3215.0,-494.9,176.7,3320.5,-158.1,57.7,3235.7,-523.5,130.3,3311.1,-182.6,73.7,3235.0,-501.6,149.7,3305.9
-332.2,-6.3,3403.0,-230.6,-22.5,3400.8,-436.0,-18.9,3401.5,-333.0,-268.7,3391.2,-222.8,424.0,3396.0,-409.8,429.8,3399.3,-337.8,-525.3,3390.7,-221.7,782.8,3497.1,-405.5,791.3,3497.8,-206.7,863.8,3325.4,-408.7,874.2,3324.6,-149.5,858.6,3331.7,-462.5,877.3,3353.5,-227.6,845.5,3541.6,-398.5,854.2,3540.0,-335.4,-655.0,3285.4,-304.4,-687.0,3320.5,-373.2,-682.7,3326.2,-272.6,-665.4,3378.7,-408.1,-662.0,3384.6,-178.0,-465.4,3411.0,-502.5,-455.8,3391.5,-126.4,-203.3,3386.7,-540.1,-188.3,3411.1,-127.5,38.3,3260.0,-539.5,55.4,3331.3,-124.5,121.8,3223.3,-538.2,133.8,3325.4,-166.2,168.1,3206.7,-494.9,175.9,3306.8,-149.6,115.5,3223.5,-520.8,129.4,3297.2,-177.8,132.8,3223.3,-497.7,149.1,3292.0
-331.9,-14.4,3396.3,-230.1,-32.0,3393.9,-435.9,-28.0,3394.8,-333.8,-274.3,3384.9,-222.8,424.9,3388.3,-411.5,432.0,3391.2,-337.6,-527.8,3384.5,-221.0,783.3,3486.0,-405.2,790.1,3487.3,-204.6,861.5,3317.3,-410.9,870.6,3317.5,-148.8,856.6,3323.9,-462.2,873.3,3345.1,-227.4,845.3,3528.5,-398.3,852.1,3527.5,-335.0,-650.6,3281.2,-303.5,-683.7,3314.7,-373.7,-680.4,3320.7,-273.4,-663.4,3372.5,-407.6,-660.7,3378.9,-182.7,-471.1,3404.4,-501.0,-460.8,3388.0,-126.8,-199.5,3383.3,-539.0,-187.6,3406.9,-120.5,41.9,3262.7,-537.9,54.7,3328.7,-116.6,124.0,3227.8,-537.9,132.4,3323.4,-157.8,167.2,3212.3,-496.6,175.8,3305.3,-142.7,118.2,3225.6,-520.0,128.8,3295.4,-171.5,134.4,3225.7,-495.9,148.9,3290.3
-331.8,-18.5,3390.3,-229.7,-36.1,3387.6,-436.2,-32.2,3388.9,-334.7,-277.3,3379.4,-222.7,425.9,3381.6,-412.9,433.4,3384.4,-337.5,-529.2,3379.1,-220.4,782.5,3476.7,-405.0,788.9,3478.5,-202.9,859.5,3310.4,-412.4,867.5,3311.4,-148.3,854.9,3317.3,-462.0,869.9,3337.9,-227.4,843.9,3517.7,-398.3,850.3,3517.0,-334.7,-648.5,3277.5,-302.7,-681.7,3309.6,-374.0,-678.9,3316.1,-274.1,-661.7,3367.2,-407.2,-659.8,3374.1,-185.3,-473.6,3398.5,-499.7,-463.7,3385.2,-127.0,-195.7,3379.7,-538.3,-187.5,3404.0,-116.9,46.0,3263.5,-537.0,53.3,3327.1,-112.9,128.9,3230.3,-537.7,130.5,3322.4,-154.8,172.2,3216.2,-498.3,175.5,3304.5,-139.6,122.4,3226.1,-519.6,127.5,3294.3,-168.9,138.4,3226.7,-495.0,148.3,3289.3
-331.7,-19.5,3385.3,-229.4,-37.8,3382.2,-436.1,-34.1,3384.2,-335.2,-278.8,3374.8,-222.8,426.1,3376.5,-413.4,433.8,3379.2,-337.4,-530.2,3374.5,-219.9,781.5,3469.0,-404.8,787.7,3471.3,-201.6,857.7,3304.8,-413.0,865.2,3306.5,-147.8,853.6,3312.1,-461.7,867.4,3332.1,-227.4,842.2,3508.6,-398.0,848.5,3508.3,-334.5,-646.6,3274.3,-301.9,-679.8,3305.0,-374.2,-677.4,3311.9,-274.8,-660.1,3362.6,-406.8,-658.8,3370.0,-187.1,-474.9,3393.3,-498.4,-465.2,3383.0,-127.3,-192.7,3376.7,-537.8,-187.1,3401.7,-114.9,47.2,3265.0,-536.1,52.4,3325.9,-110.8,129.0,3233.4,-537.6,129.3,3321.7,-152.9,173.4,3220.3,-499.5,175.3,3304.1,-137.9,122.7,3227.3,-519.2,126.8,3293.7,-167.7,139.1,3228.4,-493.9,147.9,3288.7
-331.9,-20.7,3384.7,-229.4,-37.9,3381.3,-436.7,-34.5,3383.6,-335.9,-279.6,3374.4,-223.0,427.2,3375.3,-414.4,434.8,3377.5,-337.6,-531.2,3374.3,-219.7,781.5,3466.0,-405.0,787.5,3468.3,-200.5,857.0,3303.2,-413.9,863.9,3305.4,-147.4,853.2,3310.9,-462.0,865.9,3330.1,-227.5,841.8,3504.4,-398.2,847.9,3503.9,-334.7,-646.2,3275.3,-301.6,-679.3,3304.9,-374.9,-677.1,3312.3,-275.5,-659.6,3362.4,-407.0,-658.7,3370.4,-187.6,-475.6,3392.7,-498.2,-467.1,3385.0,-127.7,-192.9,3378.4,-537.8,-187.3,3403.7,-114.0,45.1,3270.5,-536.2,51.5,3328.7,-110.5,128.0,3240.0,-538.1,128.1,3325.0,-153.0,171.2,3228.0,-500.9,175.0,3307.6,-136.8,121.6,3232.3,-519.6,125.8,3296.9,-166.6,137.5,3233.9,-494.1,147.4,3292.0
-332.0,-21.0,3382.8,-229.3,-37.9,3379.3,-436.8,-34.7,3381.9,-336.3,-279.9,3372.9,-223.3,427.5,3373.1,-414.9,434.6,3374.5,-337.7,-531.8,3373.0,-219.5,781.3,3462.0,-405.0,786.9,3464.4,-199.9,856.0,3300.5,-414.1,862.4,3303.1,-147.1,852.6,3308.4,-461.9,864.3,3326.9,-227.5,841.3,3499.4,-398.2,846.9,3498.9,-334.8,-645.7,3274.9,-301.3,-678.6,3303.5,-375.2,-676.6,3311.4,-275.8,-659.0,3361.1,-407.0,-658.5,3369.6,-187.9,-476.1,3391.1,-497.9,-467.7,3385.6,-128.0,-192.3,3378.7,-537.7,-187.4,3404.2,-113.5,45.7,3274.2,-536.0,50.5,3329.7,-110.5,128.3,3244.7,-538.3,127.1,3326.2,-152.7,170.8,3233.5,-501.9,174.7,3309.1,-136.2,121.8,3235.6,-519.6,125.0,3298.1,-165.7,137.5,3237.5,-494.0,146.9,3293.2
-332.0,-20.6,3380.2,-229.1,-37.6,3376.4,-436.9,-34.6,3379.4,-336.5,-279.8,3370.6,-223.4,427.7,3370.5,-415.0,434.8,3371.4,-337.7,-531.9,3370.7,-219.2,780.7,3457.6,-405.0,786.4,3460.1,-199.8,855.0,3297.5,-414.3,861.3,3300.4,-147.0,851.9,3305.6,-461.8,863.1,3323.6,-227.4,840.4,3494.0,-398.1,846.1,3493.6,-334.7,-645.2,3273.6,-300.9,-677.8,3301.3,-375.3,-675.9,3309.4,-276.0,-658.2,3358.8,-406.8,-658.0,3367.7,-188.1,-476.0,3388.4,-497.5,-467.8,3385.1,-128.1,-190.3,3377.6,-537.4,-187.2,3403.6,-113.1,48.5,3276.0,-535.8,50.5,3329.8,-110.4,130.3,3247.7,-538.3,127.2,3326.8,-152.6,174.0,3237.2,-502.4,174.8,3309.9,-136.2,123.9,3237.5,-519.6,125.0,3298.7,-165.9,140.1,3239.6,-493.8,146.9,3293.8
-332.4,-21.3,3381.8,-229.3,-37.9,3377.9,-437.5,-34.8,3381.0,-337.0,-280.2,3372.4,-223.7,427.9,3371.5,-415.3,434.8,3372.0,-338.0,-532.3,3372.6,-219.3,781.0,3457.7,-405.3,786.4,3460.1,-199.8,855.1,3298.3,-414.5,861.4,3301.4,-147.1,852.1,3306.6,-461.9,862.9,3323.9,-227.6,840.6,3493.3,-398.3,845.9,3492.7,-335.0,-645.4,3276.2,-300.8,-677.9,3303.1,-375.8,-676.1,3311.6,-276.3,-658.3,3360.7,-407.2,-658.3,3370.1,-188.2,-476.4,3390.2,-497.8,-468.7,3388.6,-128.6,-191.3,3381.0,-537.9,-187.5,3407.0,-113.5,46.3,3281.9,-536.2,50.0,3333.5,-110.8,128.7,3254.2,-538.9,126.5,3330.7,-152.6,171.8,3244.2,-503.4,174.5,3313.9,-136.1,122.6,3242.9,-520.1,124.4,3302.5,-165.4,138.6,3245.3,-494.2,146.4,3297.6
